id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
10602120,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2639764,2639764,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Frank W. Gould",,7988,1958-03-26,1958,3,26,85,,1958-3-26,,,,,,,,,,,,,,,,,"United States",Texas,Brazos,,"About 3 miles southwest of College Station.",,,,,,,,,,,,,,,,,,,,,,,"2009-11-30 16:17:00",urn:catalog:MO:Tropicos:2639764,157,urn:uuid:6fc751f7-3ba7-414c-8958-e8f977c725e6,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602120
10602121,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2639514,2639514,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"Mrs. A. Chase",,,,,,,"Mary Strong Clemens",,11467,1916-04-24,1916,4,24,115,,1916-4-24,,,,,,,,,,,,,,,,,"United States",Oklahoma,,,"Vicinity of Fort Sill.",,,,,,,,,,,,,,,,,,,,,,,"2011-10-10 14:09:00",urn:catalog:MO:Tropicos:2639514,157,urn:uuid:e34e1a2d-d518-4da3-92d0-3eb787240c97,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602121
10602122,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2639515,2639515,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Reverchon",,1132,1875-04-08,1875,4,8,98,,1875-4-8,,,,,,,,,,,,,,,,,"United States",Texas,Dallas,,"Prairies and open woodlands. Common. The Texas blue grass.",,,,,,,,,,,,,,,,,,,,,,,"2009-07-17 07:28:00",urn:catalog:MO:Tropicos:2639515,157,urn:uuid:dc1df4de-25ef-481d-96de-0cb13e51b617,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602122
10602123,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2639580,2639580,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Reverchon",,s.n.,1885-11-08,1885,11,8,312,,1885-11-8,,,,,,,,,,,,,,,1,,"United States",Texas,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-17 13:59:00",urn:catalog:MO:Tropicos:2639580,157,urn:uuid:71ffc03a-e426-4652-a939-80e88ad5e455,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602123
10602124,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640523,2640523,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"George W. Stevens",,3077,1914-05-27,1914,5,27,147,,1914-5-27,,,,,,,,,,,,,,,,,"United States",Oklahoma,Woods,,"Near Alva. In grassy sandy pasture.",,,,,,,,,,,,,,,,,,,,,,,"2010-12-03 09:43:00",urn:catalog:MO:Tropicos:2640523,157,urn:uuid:f6f482f0-6612-4951-a42e-27aa8760ee1b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602124
10602125,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640348,2640348,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"George W. Stevens",,581,1913-05-23,1913,5,23,143,,1913-5-23,,,,,,,,,,,,,,,,,"United States",Oklahoma,Woods,,"Near Waynoka. Sandy grassy valley.",,,,,,,,,,,,,,,,,,,,,,,"2010-12-03 09:43:00",urn:catalog:MO:Tropicos:2640348,157,urn:uuid:dcb32c59-5a18-4655-8e19-41071b1cdd6b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602125
10602126,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640367,2640367,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"George W. Stevens",,3078,1914-05-27,1914,5,27,147,,1914-5-27,,,,,,,,,,,,,,,,,"United States",Oklahoma,Woods,,"Near Alva. Grassy roadside.",,,,,,,,,,,,,,,,,,,,,,,"2010-12-03 09:43:00",urn:catalog:MO:Tropicos:2640367,157,urn:uuid:9d87e13f-6193-4895-9c74-336eef5e9fc4,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602126
10602127,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640299,2640299,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"William L. Brown",,s.n.,1940-06-05,1940,6,5,157,,1940-6-5,,,,,,,,,,,,,,,,,"United States",Texas,,,"In cultuare at Mo. Bot. Gard., St. Louis, Mo. from plants collected from College Station.",,,,,,,,,,,,,,,,,,,,,,,"2014-01-04 12:52:00",urn:catalog:MO:Tropicos:2640299,157,urn:uuid:42d2994d-86ed-4a59-996e-dd8a0b3aa49a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602127
10602128,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640765,2640765,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"George W. Stevens",,195,1913-04-26,1913,4,26,116,,1913-4-26,,,,,,,,,,,,,,,,,"United States",Oklahoma,Kingfisher,,"Near Kingfisher. Creek bank.",,,,,,,,,,,,,,,,,,,,,,,"2010-12-03 09:43:00",urn:catalog:MO:Tropicos:2640765,157,urn:uuid:a97ccda1-95d6-42d2-8548-2329a81d873e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602128
10602129,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640766,2640766,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Reverchon",,1132,1886-04-00,1886,4,0,,,1886-4,,,,,,,,,,,,,,,,,"United States",Texas,Dallas,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-17 07:28:00",urn:catalog:MO:Tropicos:2640766,157,urn:uuid:482f9a0d-431b-4491-9835-0767ec680c16,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602129
10602130,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640593,2640593,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Laura A. Blankinship",,s.n.,1896-05-03,1896,5,3,124,,1896-5-3,,,,,,,,,,,,,,,,,"United States",Oklahoma,Kingfisher,,Huntsville.,,,,,,,,,,,,,,,,,,,,,,,"2011-02-22 15:05:00",urn:catalog:MO:Tropicos:2640593,157,urn:uuid:96f16510-4eb8-4737-98cb-987f55742c18,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602130
10602131,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640680,2640680,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"George W. Stevens",,110,1913-04-19,1913,4,19,109,,1913-4-19,,,,,,,,,,,,,,,,,"United States",Oklahoma,Garvin,,"Near Paul's Valley. Pasture.",,,,,,,,,,,,,,,,,,,,,,,"2010-12-03 09:43:00",urn:catalog:MO:Tropicos:2640680,157,urn:uuid:4d2c47b0-3958-44e8-ab20-7fffd0dcb72c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602131
10602132,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640699,2640699,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Reverchon",,1132,1900-04-01,1900,4,1,91,,1900-4-1,,,,,,,,,,,,,,,,,"United States",Texas,Dallas,,"Common on prairie.",,,,,,,,,,,,,,,,,,,,,,,"2009-07-17 07:28:00",urn:catalog:MO:Tropicos:2640699,157,urn:uuid:db9d9955-f2db-4320-98c8-65f5d4600441,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602132
10602133,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640158,2640158,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Albert Ruth",,s.n.,1896-06-00,1896,6,0,,,1896-6,,,,,,,,,,,,,,,,,"United States",Tennessee,,,"Cultivated, Experiment Station, Kuanville.",,,,,,,,,,,,,,,,,,,,,,,"2011-02-18 08:52:00",urn:catalog:MO:Tropicos:2640158,157,urn:uuid:b67e424a-0798-4ca5-bb88-a973075f3b16,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602133
10602134,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640159,2640159,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Reverchon",,3490,,,,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Dallas,,"Rich prairies.",,,,,,,,,,,,,,,,,,,,,,,"2009-07-17 07:28:00",urn:catalog:MO:Tropicos:2640159,157,urn:uuid:83a858bb-2a8f-4295-94b3-e5b74c808244,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602134
10602135,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640281,2640281,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,CHEALLEY,,s.n.,1890-04-00,1890,4,0,,,1890-4,,,,,,,,,,,,,,,,,"United States",Texas,"Tom Green",,,,,,,,,,,,,,,,,,,,,,,,,"2008-05-27 22:02:00",urn:catalog:MO:Tropicos:2640281,157,urn:uuid:f387f26b-c012-452b-9bf4-7f02156231a1,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602135
10602136,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640073,2640073,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Reverchon",,11596,1878-00-00,1878,0,0,,,1878,,,,,,,,,,,,,,,,,"United States",Texas,Dallas,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-17 07:28:00",urn:catalog:MO:Tropicos:2640073,157,urn:uuid:ba386f1e-d600-4dd1-9b6d-a17317236b49,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602136
10602137,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640994,2640994,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Milton Hopkins",,3056,1938-04-23,1938,4,23,113,,1938-4-23,,,,,,,,,,,,,,,,,"United States",Oklahoma,Jackson,,"On sides and top of xeric plateau on limestone outcrops, Creta, 6 miles southwest of Culustee.",,,,,,,,,,,,,,,,,,,,,,,"2014-11-02 19:15:00",urn:catalog:MO:Tropicos:2640994,157,urn:uuid:e75f3166-c5db-49fc-a09f-0f78bb208bad,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602137
10602138,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2641133,2641133,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Reverchon",,4224,1886-04-00,1886,4,0,,,1886-4,,,,,,,,,,,,,,,,,"United States",Texas,Dallas,,Prairies.,,,,,,,,,,,,,,,,,,,,,,,"2009-07-17 07:28:00",urn:catalog:MO:Tropicos:2641133,157,urn:uuid:b75e65ef-c99e-4b05-ac2a-e4582cde77a8,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602138
10602139,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2641080,2641080,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Benjamin F. Bush",,1119,1895-05-06,1895,5,6,126,,1895-5-6,,,,,,,,,,,,,,,,,"United States",,,,"Sapulpa, I. Tenn. Common.",,,,,,,,,,,,,,,,,,,,,,,"2009-06-25 13:04:00",urn:catalog:MO:Tropicos:2641080,157,urn:uuid:2947b955-0b66-47af-aab7-6e5ddbc2175c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602139
10602140,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2641345,2641345,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Ernest J. Palmer",,33403,1929-04-18,1929,4,18,108,,1929-4-18,,,,,,,,,,,,,,,,,"United States",Texas,Travis,,"Open woods and thickets, near Austin.",,,,,,,,,,,,,,,,,,,,,,,"2008-05-27 22:02:00",urn:catalog:MO:Tropicos:2641345,157,urn:uuid:70edbb45-68ad-4c0d-bd5e-29d8ba65c5e2,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602140
10602141,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2641293,2641293,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Albert Ruth",,173,1913-04-10,1913,4,10,100,,1913-4-10,,,,,,,,,,,,,,,,,"United States",Texas,,,"Low grounds.",,,,,,,,,,,,,,,,,,,,,,,"2011-02-18 08:52:00",urn:catalog:MO:Tropicos:2641293,157,urn:uuid:3d56d52b-553b-471f-97cb-08aa831dd288,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602141
10602142,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2641275,2641275,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"D. Alleman","L. Loomis; J. McPherson; Ronald J. Tyrl",370,1980-05-13,1980,5,13,134,,1980-5-13,,,,,,,,,,,,,,,,,"United States",Oklahoma,Comanche,,"R12W, T2N; Fort Sill Military Reservation. Unmowed weedy field.",,,,,,,,,,,,,,,,,,,,,,,"2010-05-14 22:11:00",urn:catalog:MO:Tropicos:2641275,157,urn:uuid:8aac9a39-8b90-4517-b813-aee61a32096a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602142
10602143,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2641150,2641150,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Frank A. Waugh",,72,1893-05-03,1893,5,3,123,,1893-5-3,,,,,,,,,,,,,,,1,,"United States",Oklahoma,,,Stillwater.,,,,,,,,,,,,,,,,,,,,,,,"2012-04-04 13:43:00",urn:catalog:MO:Tropicos:2641150,157,urn:uuid:7ac30c93-a024-434c-b5fd-ff2b6cc24325,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602143
10602144,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2641448,2641448,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Reverchon",,s.n.,1874-00-00,1874,0,0,,,1874,,,,,,,,,,,,,,,,,"United States",Texas,Dallas,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-17 07:28:00",urn:catalog:MO:Tropicos:2641448,157,urn:uuid:385ca504-53ba-4d0c-8f05-cd63add74c08,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602144
10602145,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2637306,2637306,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Stephan L. Hatch",,4113,1980-04-14,1980,4,14,105,,1980-4-14,,,,,,,,,,,,,,,,,"United States",Texas,Brazos,,"Junction of Park Place and Dexter in College Station.",,,,,,,,,,,,,,,,,,,,,,,"2012-02-15 13:10:00",urn:catalog:MO:Tropicos:2637306,157,urn:uuid:887d93fe-6e66-459a-904b-5dfd1bd94dbe,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602145
10602146,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2637234,2637234,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Clifford W. Morden",,236,1981-04-02,1981,4,2,92,,1981-4-2,,,,,,,,,,,,,,,,,"United States",Texas,Burleson,,"On Old River Ranch approximately 1.5 mi Eof Clay on border of road and woods; common.",,,,,,,,,,,,,,,,,,,,,,,"2015-03-25 20:54:00",urn:catalog:MO:Tropicos:2637234,157,urn:uuid:c7576909-9900-41be-b954-05e0506f059a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602146
10602147,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2637147,2637147,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,RUSH,,2042,1872-06-23,1872,6,23,175,,1872-6-23,,,,,,,,,,,,,,,,,"United States",Texas,Ellis,,"The time to sow seed of Texas blue grass is September. Land should be well prepared before sowing.",,,,,,,,,,,,,,,,,,,,,,,"2008-05-27 22:02:00",urn:catalog:MO:Tropicos:2637147,157,urn:uuid:a99f6f62-0c8a-4e34-973c-8d5fcf46e865,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602147
10602148,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2638295,2638295,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"William L. Tolstead",,7077,1943-04-30,1943,4,30,120,,1943-4-30,,,,,,,,,,,,,,,,,"United States",Texas,Taylor,,"At Camp Barkeley. On banks of ravine, deep soil.",,,,,,,,,,,,,,,,,,,,,,,"2009-12-10 08:54:00",urn:catalog:MO:Tropicos:2638295,157,urn:uuid:ae75237f-43f2-4d71-a877-7f03550f850a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602148
10602149,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2638452,2638452,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Joseph F. Joor",,s.n.,,,,,,,,,,,,,,,,,,,,,,1,,"United States",Texas,Ellis,,Hogan.,,,,,,,,,,,,,,,,,,,,,,,"2014-04-09 05:41:00",urn:catalog:MO:Tropicos:2638452,157,urn:uuid:86e8a185-c151-48b8-a79a-f9ad720eafa3,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10602149
10659088,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2651993,2651993,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"George S. Vasey",,s.n.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011-02-07 10:07:00",urn:catalog:MO:Tropicos:2651993,157,urn:uuid:f466dfc7-147b-4dcf-8675-63d3913b25ec,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10659088
10810275,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:100799491,100799491,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Peggy Messman",,79,1935-05-01,1935,5,1,121,,1935-5-1,,,,,,,,,,,,,,,,,"United States",Oklahoma,Payne,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-18 10:22:00",urn:catalog:MO:Tropicos:100799491,157,urn:uuid:5f3eeae8-1761-4bdd-bc4c-aeafa7498645,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10810275
10827583,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640870,2640870,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,WARD,,7,1940-04-23,1940,4,23,114,,1940-4-23,,,,,,,,,,,,,,,,,"United States",Oklahoma,Payne,,"Sandy loam, 2 mi. W. of Stillwater.",,,,,,,,,,,,,,,,,,,,,,,"2008-05-27 22:02:00",urn:catalog:MO:Tropicos:2640870,157,urn:uuid:6e8eaae5-23be-4e7e-915c-3d72ce1e80d2,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10827583
10827584,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2641557,2641557,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Sutton Hayes",,s.n.,1858-04-06,1858,4,6,96,,1858-4-6,,,,,,,,,,,,,,,,,"United States",Texas,,,Belkuap.,,,,,,,,,,,,,,,,,,,,,,,"2009-07-10 20:23:00",urn:catalog:MO:Tropicos:2641557,157,urn:uuid:c1284ebb-da4e-4406-bfeb-62a258efc9af,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10827584
10843503,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:100779619,100779619,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Walter C. Holmes",,3301,1978-04-21,1978,4,21,111,,1978-4-21,,,,,,,,,,,,,,,1,,"United States","New Mexico",Bernalillo,,"Cibola National Forest, near Albuquerque.",,,,,,,,,,,,,,1402,1463,,,,,,,,"2015-02-17 15:59:00",urn:catalog:MO:Tropicos:100779619,157,urn:uuid:d72ad70d-4cea-471f-84de-9c61a037d819,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10843503
10860359,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2639564,2639564,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"F.C. Weintraub",,,,,,,"Barton H. Warnock",,20152,1938-07-30,1938,7,30,211,,1938-7-30,,,,,,,,,,,,,,,,,"United States",Texas,,,"Infrequent at Dog Flats, Chisos Mts.",,,,,,,,,,,,,,,,,,,,,,,"2009-11-02 12:35:00",urn:catalog:MO:Tropicos:2639564,157,urn:uuid:c3897b6c-e799-489d-b773-7639f716eb30,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10860359
10860360,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640560,2640560,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Heinrich K.D. Eggert",,s.n.,1901-06-07,1901,6,7,158,,1901-6-7,,,,,,,,,,,,,,,,,"United States",Texas,Hemphill,,"Sandhills n. Canadian.",,,,,,,,,,,,,,,,,,,,,,,"2009-07-13 12:04:00",urn:catalog:MO:Tropicos:2640560,157,urn:uuid:4cc1043c-0614-43fd-bf65-2b3a362e5117,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10860360
10860361,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640437,2640437,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Reverchon",,4267,1904-04-22,1904,4,22,113,,1904-4-22,,,,,,,,,,,,,,,1,,"United States",Texas,,,"Sherman. Prairies.",,,,,,,,,,,,,,,,,,,,,,,"2012-04-30 15:28:00",urn:catalog:MO:Tropicos:2640437,157,urn:uuid:e9e37b95-959e-42a3-8928-de8b76c82e01,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10860361
10860362,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2640022,2640022,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Reverchon",,s.n.,1883-00-00,1883,0,0,,,1883,,,,,,,,,,,,,,,,,"United States",Texas,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-17 07:28:00",urn:catalog:MO:Tropicos:2640022,157,urn:uuid:92f2cfed-ebe3-4bcc-aa4e-2d7a148f370c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10860362
10860363,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2641081,2641081,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Reverchon",,4224,1886-04-00,1886,4,0,,,1886-4,,,,,,,,,,,,,,,,,"United States",Texas,Dallas,,Prairies.,,,,,,,,,,,,,,,,,,,,,,,"2009-07-17 07:28:00",urn:catalog:MO:Tropicos:2641081,157,urn:uuid:ed55ac14-8b59-4377-9fd6-b2b715a884be,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10860363
10860364,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2641187,2641187,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Mary S. Young",,s.n.,1914-03-30,1914,3,30,89,,1914-3-30,,,,,,,,,,,,,,,,,"United States",Texas,,,"Barton's Cr.",,,,,,,,,,,,,,,,,,,,,,,"2011-02-08 08:48:00",urn:catalog:MO:Tropicos:2641187,157,urn:uuid:c4747812-d70c-43ee-bb15-d4be9ac8cf0a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10860364
10908968,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:100356272,100356272,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Charles T. Bryson",,3739,1985-04-26,1985,4,26,116,,1985-4-26,,,,,,,,,,,,,,,1,,"United States",Mississippi,Washington,,"2.5 mi. of Stoneville P.O. An early spring annual weed in research plots (both conventional and no-till) and around field margins. Soybeans and cotton.",,,,,,,,,,,,,,,,,,,,,,,"2013-08-28 12:57:00",urn:catalog:MO:Tropicos:100356272,157,urn:uuid:a4a143ca-d256-4085-8e31-de367dfe47c1,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=10908968
